DynCount,FuncCount,DecCount,DynFunc,FuncDec,DynDec,Relatedness
0,1,0,0,0,0,0
14,1151,17,1,1,1,1
0,2,1,0,1,0,1
4,154,56,1,1,1,1
33,13,9,1,1,1,1
41,13,54,1,1,1,1
1,58,4,1,1,1,1
14,16,3,1,1,1,1
0,17,457,0,1,0,1
29,5,17,1,1,1,1
354,883,927,1,1,1,1
54,74,29,1,1,1,1
297,1357,345,1,1,1,1
0,2,0,0,0,0,0
0,5,0,0,0,0,0
32,289,144,1,1,1,1
2,8,4,1,1,1,1
40,66,122,1,1,1,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
0,15,0,0,0,0,0
0,3,3,0,1,0,1
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,0,10,0,0,0,0
0,5,0,0,0,0,0
1,2,0,1,0,0,1
2,2,0,1,0,0,1
5,0,0,0,0,0,0
1,0,0,0,0,0,0
13,9,3,1,1,1,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
151,588,1106,1,1,1,1
0,4,1,0,1,0,1
30,235,1,1,1,1,1
0,6,4,0,1,0,1
0,17,0,0,0,0,0
1259,1857,1494,1,1,1,1
1,2,1,1,1,1,1
0,2,0,0,0,0,0
0,1,2,0,1,0,1
10,6,4,1,1,1,1
4,4,19,1,1,1,1
8,40,29,1,1,1,1
0,13,0,0,0,0,0
101,786,141,1,1,1,1
18,12,6,1,1,1,1
1,4,0,1,0,0,1
0,0,2,0,0,0,0
0,5,0,0,0,0,0
0,13,0,0,0,0,0
69,594,1026,1,1,1,1
2,0,0,0,0,0,0
11,69,61,1,1,1,1
0,325,10,0,1,0,1
9,16,0,1,0,0,1
234,500,199,1,1,1,1
0,3,0,0,0,0,0
0,1,0,0,0,0,0
1,10,0,1,0,0,1
0,13,0,0,0,0,0
0,2,0,0,0,0,0
2,27,12,1,1,1,1
30,23,0,1,0,0,1
0,12,0,0,0,0,0
778,957,770,1,1,1,1
7,28,25,1,1,1,1
1,16,7,1,1,1,1
37,92,13,1,1,1,1
0,2,0,0,0,0,0
15,35,6,1,1,1,1
5,38,1,1,1,1,1
0,0,1,0,0,0,0
50,538,51,1,1,1,1
17,32,101,1,1,1,1
3,18,13,1,1,1,1
0,4,0,0,0,0,0
2,9,32,1,1,1,1
5,112,1,1,1,1,1
4,17,2,1,1,1,1
0,9,0,0,0,0,0
0,1,0,0,0,0,0
0,2,7,0,1,0,1
2,0,6,0,0,1,1
1,36,22,1,1,1,1
40,21,78,1,1,1,1
0,2,7,0,1,0,1
0,0,4,0,0,0,0
0,0,9,0,0,0,0
0,4,5,0,1,0,1
456,841,443,1,1,1,1
60,104,73,1,1,1,1
4,8,2,1,1,1,1
4,0,0,0,0,0,0
1252,1850,1483,1,1,1,1
0,9,0,0,0,0,0
0,14,17,0,1,0,1
3,4,0,1,0,0,1
7,14,3,1,1,1,1
3,95,1,1,1,1,1
0,31,0,0,0,0,0
0,11,21,0,1,0,1
0,5,12,0,1,0,1
3,15,0,1,0,0,1
0,5,0,0,0,0,0
7,9,1,1,1,1,1
8,66,58,1,1,1,1
0,2,2,0,1,0,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,105,131,0,1,0,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
2,24,74,1,1,1,1
8,314,11,1,1,1,1
0,3,0,0,0,0,0
4,24,14,1,1,1,1
3,20,41,1,1,1,1
0,8,0,0,0,0,0
0,113,6,0,1,0,1
2,1,0,1,0,0,1
0,5,0,0,0,0,0
1,0,0,0,0,0,0
42,35,0,1,0,0,1
0,3,0,0,0,0,0
5,0,0,0,0,0,0
0,6,0,0,0,0,0
0,2,14,0,1,0,1
2,48,8,1,1,1,1
2,10,0,1,0,0,1
36,1037,71,1,1,1,1
3,12,20,1,1,1,1
8,16,1,1,1,1,1
0,3,4,0,1,0,1
316,2212,327,1,1,1,1
0,43,4,0,1,0,1
9,12,7,1,1,1,1
0,4,0,0,0,0,0
1,32,0,1,0,0,1
20,24,12,1,1,1,1
5,11,4,1,1,1,1
179,110,59,1,1,1,1
2,275,9,1,1,1,1
22,0,4,0,0,1,1
231,136,49,1,1,1,1
5,4,1,1,1,1,1
0,5,4,0,1,0,1
0,4,28,0,1,0,1
0,13,0,0,0,0,0
1,4,0,1,0,0,1
13,38,11,1,1,1,1
0,0,5,0,0,0,0
0,2,2,0,1,0,1
1,0,0,0,0,0,0
12,8,0,1,0,0,1
4,15,37,1,1,1,1
23,129,406,1,1,1,1
3,0,0,0,0,0,0
0,11,0,0,0,0,0
1,1,32,1,1,1,1
550,2009,3736,1,1,1,1
403,529,491,1,1,1,1
0,4,0,0,0,0,0
0,0,4,0,0,0,0
0,1,6,0,1,0,1
0,5,0,0,0,0,0
0,6,0,0,0,0,0
4,4,231,1,1,1,1
38,62,2,1,1,1,1
3,0,1,0,0,1,1
189,405,27,1,1,1,1
0,17,0,0,0,0,0
1,3,3,1,1,1,1
3,1,1,1,1,1,1
0,3,0,0,0,0,0
66,343,170,1,1,1,1
0,27,0,0,0,0,0
0,1,1,0,1,0,1
0,11,1,0,1,0,1
0,2,0,0,0,0,0
2,60,20,1,1,1,1
1,5,0,1,0,0,1
3,392,11,1,1,1,1
0,14,0,0,0,0,0
3,13,0,1,0,0,1
0,2,0,0,0,0,0
12,48,10,1,1,1,1
0,1,0,0,0,0,0
1,78,13,1,1,1,1
8,1,2,1,1,1,1
2,1,0,1,0,0,1
0,1,0,0,0,0,0
40,13,0,1,0,0,1
1,6,0,1,0,0,1
7,4,0,1,0,0,1
21,23,18,1,1,1,1
0,8,0,0,0,0,0
2,33,0,1,0,0,1
3,27,0,1,0,0,1
98,228,49,1,1,1,1
0,0,62,0,0,0,0
0,14,8,0,1,0,1
0,3,0,0,0,0,0
4,0,5,0,0,1,1
0,25,51,0,1,0,1
4,10,21,1,1,1,1
0,1,0,0,0,0,0
0,4,0,0,0,0,0
4,1,1,1,1,1,1
121,36,24,1,1,1,1
1220,1983,1060,1,1,1,1
0,43,0,0,0,0,0
0,2,0,0,0,0,0
432,606,234,1,1,1,1
0,0,6,0,0,0,0
0,14,0,0,0,0,0
0,12,49,0,1,0,1
0,3,0,0,0,0,0
1,0,0,0,0,0,0
0,116,21,0,1,0,1
1,0,0,0,0,0,0
0,6,0,0,0,0,0
0,0,2,0,0,0,0
62,129,152,1,1,1,1
7,18,0,1,0,0,1
11,36,160,1,1,1,1
23,51,1,1,1,1,1
306,1729,89,1,1,1,1
9,2,24,1,1,1,1
1,8,1,1,1,1,1
89,113,216,1,1,1,1
0,12,0,0,0,0,0
0,5,0,0,0,0,0
0,26,0,0,0,0,0
21,121,43,1,1,1,1
50,30,66,1,1,1,1
1,1,2,1,1,1,1
142,470,50,1,1,1,1
0,2,0,0,0,0,0
1,0,0,0,0,0,0
1,10,32,1,1,1,1
0,16,4,0,1,0,1
13,6,2,1,1,1,1
1,0,10,0,0,1,1
0,11,0,0,0,0,0
0,0,1,0,0,0,0
1,4,0,1,0,0,1
2,0,0,0,0,0,0
0,1,0,0,0,0,0
1,28,1,1,1,1,1
0,0,30,0,0,0,0
284,428,581,1,1,1,1
0,18,0,0,0,0,0
0,2,0,0,0,0,0
13,1,1,1,1,1,1
7,35,0,1,0,0,1
92,157,200,1,1,1,1
1,0,1,0,0,1,1
0,5,0,0,0,0,0
0,3,1,0,1,0,1
37,80,20,1,1,1,1
0,5,0,0,0,0,0
6,17,11,1,1,1,1
48,124,62,1,1,1,1
1,0,0,0,0,0,0
104,925,798,1,1,1,1
89,228,267,1,1,1,1
0,25,0,0,0,0,0
0,1,0,0,0,0,0
0,3,0,0,0,0,0
32,100,85,1,1,1,1
1,9,18,1,1,1,1
2,38,9,1,1,1,1
0,2,0,0,0,0,0
1,2,0,1,0,0,1
14,7,5,1,1,1,1
406,457,294,1,1,1,1
0,0,11,0,0,0,0
3,5,0,1,0,0,1
11,28,33,1,1,1,1
20,34,14,1,1,1,1
0,1,0,0,0,0,0
3,17,72,1,1,1,1
41,47,30,1,1,1,1
0,1,0,0,0,0,0
15,4,1,1,1,1,1
0,1,7,0,1,0,1
10,7,6,1,1,1,1
204,497,478,1,1,1,1
0,4,0,0,0,0,0
40,180,680,1,1,1,1
0,1,0,0,0,0,0
12,66,92,1,1,1,1
0,2,4,0,1,0,1
12,18,14,1,1,1,1
0,2,0,0,0,0,0
20,47,54,1,1,1,1
66,271,1205,1,1,1,1
0,31,0,0,0,0,0
1,15,0,1,0,0,1
0,6,1,0,1,0,1
0,0,9,0,0,0,0
44,131,14,1,1,1,1
0,7,0,0,0,0,0
173,125,14,1,1,1,1
2,242,7,1,1,1,1
0,3,0,0,0,0,0
0,3,2,0,1,0,1
13,195,118,1,1,1,1
0,5,0,0,0,0,0
0,11,0,0,0,0,0
0,7,9,0,1,0,1
0,80,0,0,0,0,0
101,181,34,1,1,1,1
1,11,13,1,1,1,1
0,8,0,0,0,0,0
0,3,2,0,1,0,1
0,1,0,0,0,0,0
9,36,4,1,1,1,1
11,115,6,1,1,1,1
5,61,1,1,1,1,1
0,10,23,0,1,0,1
0,5,0,0,0,0,0
0,1,0,0,0,0,0
1,2,11,1,1,1,1
37,54,48,1,1,1,1
45,11,0,1,0,0,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
2,0,0,0,0,0,0
6,2,4,1,1,1,1
1365,1896,1593,1,1,1,1
1,3,0,1,0,0,1
0,2,0,0,0,0,0
25,15,39,1,1,1,1
2,4,0,1,0,0,1
1,0,0,0,0,0,0
30,7,18,1,1,1,1
134,284,18,1,1,1,1
3,3,2,1,1,1,1
13,2,0,1,0,0,1
0,2,2,0,1,0,1
0,12,8,0,1,0,1
0,7,2,0,1,0,1
3,9,0,1,0,0,1
35,9,21,1,1,1,1
0,1,2,0,1,0,1
0,11,0,0,0,0,0
91,276,300,1,1,1,1
0,5,0,0,0,0,0
0,10,0,0,0,0,0
4,8,1,1,1,1,1
1706,1553,1150,1,1,1,1
5,140,0,1,0,0,1
0,9,0,0,0,0,0
63,116,100,1,1,1,1
0,1,0,0,0,0,0
17,0,21,0,0,1,1
297,483,317,1,1,1,1
8,24,0,1,0,0,1
0,6,0,0,0,0,0
0,9,0,0,0,0,0
0,1,0,0,0,0,0
11,1,31,1,1,1,1
0,7,2,0,1,0,1
156,53,172,1,1,1,1
333,1664,941,1,1,1,1
5,40,0,1,0,0,1
11,21,9,1,1,1,1
0,0,3,0,0,0,0
80,115,58,1,1,1,1
0,5,0,0,0,0,0
2,0,0,0,0,0,0
1,1,0,1,0,0,1
0,0,3,0,0,0,0
11,1,15,1,1,1,1
0,31,0,0,0,0,0
0,0,1,0,0,0,0
0,6,0,0,0,0,0
3,25,5,1,1,1,1
0,1,0,0,0,0,0
318,782,363,1,1,1,1
0,1,1,0,1,0,1
114,600,473,1,1,1,1
0,3,1,0,1,0,1
2,0,0,0,0,0,0
0,1,1,0,1,0,1
2,74,106,1,1,1,1
53,26,15,1,1,1,1
156,1374,7,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
1,2,2,1,1,1,1
0,1,0,0,0,0,0
12,31,0,1,0,0,1
2,2,0,1,0,0,1
0,38,0,0,0,0,0
54,152,47,1,1,1,1
11,2,6,1,1,1,1
9,35,0,1,0,0,1
0,1,0,0,0,0,0
1,5,8,1,1,1,1
0,2,0,0,0,0,0
11,76,0,1,0,0,1
0,121,5,0,1,0,1
0,1,0,0,0,0,0
0,5,5,0,1,0,1
4,3,0,1,0,0,1
0,9,0,0,0,0,0
0,1,0,0,0,0,0
2,2,0,1,0,0,1
12,102,62,1,1,1,1
3,4,24,1,1,1,1
0,1,0,0,0,0,0
76,412,354,1,1,1,1
2,4,0,1,0,0,1
0,5,21,0,1,0,1
5,1,0,1,0,0,1
0,25,0,0,0,0,0
2,46,8,1,1,1,1
1,10,0,1,0,0,1
781,1797,1707,1,1,1,1
16,55,33,1,1,1,1
0,24,2,0,1,0,1
159,438,49,1,1,1,1
0,3,0,0,0,0,0
3505,3054,1911,1,1,1,1
0,1,10,0,1,0,1
0,1,0,0,0,0,0
0,16,0,0,0,0,0
7,11,1,1,1,1,1
3,30,1,1,1,1,1
5,3,0,1,0,0,1
0,2,0,0,0,0,0
3,23,6,1,1,1,1
9,7,3,1,1,1,1
2,46,0,1,0,0,1
2,12,41,1,1,1,1
1,35,5,1,1,1,1
1,7,2,1,1,1,1
0,1,0,0,0,0,0
20,54,1,1,1,1,1
1315,1224,921,1,1,1,1
0,0,3,0,0,0,0
1,6,0,1,0,0,1
0,1,0,0,0,0,0
1,0,0,0,0,0,0
5,0,0,0,0,0,0
5,0,0,0,0,0,0
0,0,1,0,0,0,0
0,0,5,0,0,0,0
8,91,8,1,1,1,1
1,1,11,1,1,1,1
0,0,2,0,0,0,0
0,1,0,0,0,0,0
14,31,5,1,1,1,1
116,139,78,1,1,1,1
19,23,3,1,1,1,1
1,6,0,1,0,0,1
0,6,9,0,1,0,1
1,10,2,1,1,1,1
21,127,10,1,1,1,1
0,3,4,0,1,0,1
0,0,5,0,0,0,0
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,2,2,0,1,0,1
6,90,2,1,1,1,1
3,0,0,0,0,0,0
0,1,2,0,1,0,1
43,25,0,1,0,0,1
0,6,0,0,0,0,0
511,589,260,1,1,1,1
0,2,2,0,1,0,1
0,57,0,0,0,0,0
1,6,0,1,0,0,1
13,84,5,1,1,1,1
0,2,0,0,0,0,0
0,16,0,0,0,0,0
245,140,50,1,1,1,1
4,21,0,1,0,0,1
0,4,0,0,0,0,0
0,17,4,0,1,0,1
4,34,5,1,1,1,1
0,0,9,0,0,0,0
8,4,4,1,1,1,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
1,8,0,1,0,0,1
0,4,0,0,0,0,0
1,1,1,1,1,1,1
2,3,1,1,1,1,1
7,3,0,1,0,0,1
0,2,0,0,0,0,0
0,14,0,0,0,0,0
0,2,0,0,0,0,0
0,4,0,0,0,0,0
0,3,0,0,0,0,0
4,18,0,1,0,0,1
4,12,1,1,1,1,1
0,0,3,0,0,0,0
1,2,0,1,0,0,1
0,0,1,0,0,0,0
3,75,107,1,1,1,1
305,1721,86,1,1,1,1
0,10,0,0,0,0,0
0,7,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,0,4,0,0,0,0
0,2,0,0,0,0,0
3,0,0,0,0,0,0
10,27,16,1,1,1,1
0,0,2,0,0,0,0
11,4,0,1,0,0,1
12,76,61,1,1,1,1
0,0,1,0,0,0,0
12,18,26,1,1,1,1
0,3,14,0,1,0,1
0,1,1,0,1,0,1
0,1,0,0,0,0,0
9,18,7,1,1,1,1
2,8,0,1,0,0,1
2,0,0,0,0,0,0
1,6,0,1,0,0,1
8,36,31,1,1,1,1
0,2,0,0,0,0,0
0,5,0,0,0,0,0
2,9,0,1,0,0,1
3,0,0,0,0,0,0
44,135,66,1,1,1,1
0,1,0,0,0,0,0
4,3,1,1,1,1,1
0,1,0,0,0,0,0
10,7,6,1,1,1,1
4,197,68,1,1,1,1
18,77,0,1,0,0,1
9,121,31,1,1,1,1
298,514,339,1,1,1,1
0,14,0,0,0,0,0
0,1,0,0,0,0,0
0,6,1,0,1,0,1
6,13,20,1,1,1,1
5,3,26,1,1,1,1
0,13,2,0,1,0,1
1,14,3,1,1,1,1
3,3,4,1,1,1,1
0,2,0,0,0,0,0
56,113,17,1,1,1,1
2,320,9,1,1,1,1
0,1,6,0,1,0,1
5,5,51,1,1,1,1
2,27,3,1,1,1,1
0,1,0,0,0,0,0
0,8,8,0,1,0,1
0,1,11,0,1,0,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
2,4,0,1,0,0,1
0,6,0,0,0,0,0
0,10,0,0,0,0,0
1,56,0,1,0,0,1
5,21,3,1,1,1,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
43,27,108,1,1,1,1
35,28,7,1,1,1,1
0,3,2,0,1,0,1
0,2,0,0,0,0,0
0,2,0,0,0,0,0
207,363,494,1,1,1,1
6,111,229,1,1,1,1
23,11,6,1,1,1,1
16,24,44,1,1,1,1
0,1,1,0,1,0,1
0,11,0,0,0,0,0
0,6,0,0,0,0,0
153,1183,578,1,1,1,1
16,30,15,1,1,1,1
2,2,0,1,0,0,1
5,7,1,1,1,1,1
786,1720,1584,1,1,1,1
1,85,20,1,1,1,1
0,5,0,0,0,0,0
0,11,0,0,0,0,0
0,4,0,0,0,0,0
0,2,0,0,0,0,0
0,21,0,0,0,0,0
0,2,0,0,0,0,0
182,26,31,1,1,1,1
3,33,5,1,1,1,1
4,9,10,1,1,1,1
0,11,0,0,0,0,0
0,1,1,0,1,0,1
0,1,0,0,0,0,0
0,22,9,0,1,0,1
0,7,0,0,0,0,0
0,1,0,0,0,0,0
2,55,10,1,1,1,1
0,21,1,0,1,0,1
0,10,0,0,0,0,0
194,550,35,1,1,1,1
4,57,2,1,1,1,1
0,2,0,0,0,0,0
0,1,1,0,1,0,1
105,444,249,1,1,1,1
0,65,0,0,0,0,0
2,1,0,1,0,0,1
0,16,1,0,1,0,1
10,25,1,1,1,1,1
0,1,0,0,0,0,0
13,37,33,1,1,1,1
0,1,0,0,0,0,0
69,105,15,1,1,1,1
0,5,4,0,1,0,1
0,1,0,0,0,0,0
0,33,1,0,1,0,1
61,823,1230,1,1,1,1
1,65,0,1,0,0,1
774,1418,410,1,1,1,1
0,0,2,0,0,0,0
13,9,73,1,1,1,1
2,0,0,0,0,0,0
0,5,0,0,0,0,0
0,16,1,0,1,0,1
0,2,4,0,1,0,1
0,0,3,0,0,0,0
163,227,61,1,1,1,1
7,39,16,1,1,1,1
0,1,0,0,0,0,0
1,3,3,1,1,1,1
0,0,1,0,0,0,0
29,88,42,1,1,1,1
0,2,1,0,1,0,1
0,9,0,0,0,0,0
17,56,6,1,1,1,1
27,91,63,1,1,1,1
33,38,0,1,0,0,1
0,8,1,0,1,0,1
1,6,0,1,0,0,1
0,4,0,0,0,0,0
0,4,3,0,1,0,1
6,52,31,1,1,1,1
5,3,0,1,0,0,1
15,53,98,1,1,1,1
2,18,11,1,1,1,1
2,0,0,0,0,0,0
0,2,0,0,0,0,0
0,3,0,0,0,0,0
0,4,2,0,1,0,1
0,1,0,0,0,0,0
40,88,27,1,1,1,1
0,2,0,0,0,0,0
0,4,0,0,0,0,0
31,53,77,1,1,1,1
0,43,0,0,0,0,0
0,1,0,0,0,0,0
1,1,0,1,0,0,1
0,1,0,0,0,0,0
0,1,1,0,1,0,1
3,4,7,1,1,1,1
1,0,0,0,0,0,0
380,629,342,1,1,1,1
4,38,13,1,1,1,1
0,4,0,0,0,0,0
0,1,0,0,0,0,0
1,0,1,0,0,1,1
0,2,2,0,1,0,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,3,0,0,0,0,0
0,0,40,0,0,0,0
0,30,22,0,1,0,1
4,26,12,1,1,1,1
31,7,5,1,1,1,1
41,55,29,1,1,1,1
37,38,35,1,1,1,1
0,69,8,0,1,0,1
0,1,0,0,0,0,0
0,4,0,0,0,0,0
15,16,0,1,0,0,1
2,46,0,1,0,0,1
0,5,0,0,0,0,0
8,0,13,0,0,1,1
1,0,3,0,0,1,1
0,0,10,0,0,0,0
1,8,6,1,1,1,1
0,1,0,0,0,0,0
26,117,148,1,1,1,1
0,10,0,0,0,0,0
0,0,2,0,0,0,0
0,12,0,0,0,0,0
0,14,0,0,0,0,0
1,6,6,1,1,1,1
287,1510,60,1,1,1,1
5,8,0,1,0,0,1
1,5,0,1,0,0,1
61,99,23,1,1,1,1
103,286,136,1,1,1,1
0,3,0,0,0,0,0
9,15,6,1,1,1,1
9,57,0,1,0,0,1
6,26,0,1,0,0,1
0,36,0,0,0,0,0
0,0,9,0,0,0,0
0,57,0,0,0,0,0
877,1635,617,1,1,1,1
0,16,83,0,1,0,1
0,1,0,0,0,0,0
0,31,16,0,1,0,1
1,0,7,0,0,1,1
1,0,0,0,0,0,0
8,15,0,1,0,0,1
3,3,1,1,1,1,1
29,180,16,1,1,1,1
0,6,0,0,0,0,0
0,1,0,0,0,0,0
0,8,0,0,0,0,0
0,11,0,0,0,0,0
3,8,34,1,1,1,1
0,2,9,0,1,0,1
1,5,8,1,1,1,1
0,1,2,0,1,0,1
0,1,0,0,0,0,0
15,53,98,1,1,1,1
0,12,0,0,0,0,0
37,16,8,1,1,1,1
0,6,0,0,0,0,0
0,1,1,0,1,0,1
0,2,0,0,0,0,0
0,4,2,0,1,0,1
83,53,587,1,1,1,1
0,8,0,0,0,0,0
3,9,2,1,1,1,1
97,467,111,1,1,1,1
66,359,73,1,1,1,1
0,14,0,0,0,0,0
10,4,10,1,1,1,1
1,0,2,0,0,1,1
0,2,0,0,0,0,0
0,2,1,0,1,0,1
96,67,137,1,1,1,1
28,93,114,1,1,1,1
0,2,0,0,0,0,0
4,3,11,1,1,1,1
33,79,0,1,0,0,1
59,66,103,1,1,1,1
0,1,0,0,0,0,0
0,93,0,0,0,0,0
0,1,0,0,0,0,0
1,615,422,1,1,1,1
1,0,10,0,0,1,1
0,2,9,0,1,0,1
213,281,114,1,1,1,1
3,1,1,1,1,1,1
0,1,0,0,0,0,0
13,4,3,1,1,1,1
1,2,0,1,0,0,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
28,37,36,1,1,1,1
0,25,0,0,0,0,0
114,291,137,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
1,6,1,1,1,1,1
1,20,2,1,1,1,1
0,0,2,0,0,0,0
28,209,181,1,1,1,1
7,37,18,1,1,1,1
94,125,32,1,1,1,1
0,2,2,0,1,0,1
0,1,0,0,0,0,0
1,0,13,0,0,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
7,52,5,1,1,1,1
0,0,4,0,0,0,0
0,8,0,0,0,0,0
1,11,28,1,1,1,1
0,2,0,0,0,0,0
6,0,0,0,0,0,0
0,3,15,0,1,0,1
18,4,0,1,0,0,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
2,2,2,1,1,1,1
0,2,2,0,1,0,1
8,11,10,1,1,1,1
44,80,71,1,1,1,1
1811,2173,1363,1,1,1,1
8,28,0,1,0,0,1
259,475,95,1,1,1,1
1,0,6,0,0,1,1
0,10,0,0,0,0,0
2,0,1,0,0,1,1
0,8,11,0,1,0,1
0,2,0,0,0,0,0
10,2,2,1,1,1,1
46,57,41,1,1,1,1
1,15,19,1,1,1,1
0,15,20,0,1,0,1
1,2,17,1,1,1,1
0,4,0,0,0,0,0
16,4,0,1,0,0,1
0,5,0,0,0,0,0
6,6,8,1,1,1,1
0,4,0,0,0,0,0
3,5,4,1,1,1,1
3,4,0,1,0,0,1
0,2,0,0,0,0,0
0,1,8,0,1,0,1
0,22,0,0,0,0,0
9,35,0,1,0,0,1
11,2,6,1,1,1,1
4,1,18,1,1,1,1
10,18,6,1,1,1,1
377,3787,1245,1,1,1,1
0,2,5,0,1,0,1
0,1,0,0,0,0,0
1,0,4,0,0,1,1
2,0,0,0,0,0,0
0,22,0,0,0,0,0
1709,2058,1772,1,1,1,1
0,38,5,0,1,0,1
0,2,0,0,0,0,0
3,2,0,1,0,0,1
5,3,5,1,1,1,1
0,3,0,0,0,0,0
10,16,1,1,1,1,1
0,3,0,0,0,0,0
0,1,0,0,0,0,0
28,96,68,1,1,1,1
1,0,0,0,0,0,0
0,1,1,0,1,0,1
0,2,0,0,0,0,0
0,8,0,0,0,0,0
0,3,0,0,0,0,0
2,337,5,1,1,1,1
0,1,0,0,0,0,0
1,4,0,1,0,0,1
8,2,14,1,1,1,1
20,103,86,1,1,1,1
63,117,104,1,1,1,1
1,1,0,1,0,0,1
0,1,0,0,0,0,0
0,0,1,0,0,0,0
20,11,5,1,1,1,1
0,1,0,0,0,0,0
36,37,56,1,1,1,1
13,297,29,1,1,1,1
0,1,0,0,0,0,0
42,23,2,1,1,1,1
13,73,5,1,1,1,1
0,4,0,0,0,0,0
25,164,284,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
38,23,24,1,1,1,1
6,6,5,1,1,1,1
0,1,6,0,1,0,1
0,36,0,0,0,0,0
0,2,0,0,0,0,0
35,72,97,1,1,1,1
1,3,1,1,1,1,1
0,2,6,0,1,0,1
0,3,0,0,0,0,0
565,593,224,1,1,1,1
0,1,0,0,0,0,0
1,7,2,1,1,1,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,5,0,0,0,0,0
91,395,442,1,1,1,1
0,9,0,0,0,0,0
0,1,0,0,0,0,0
3,47,2,1,1,1,1
3,12,5,1,1,1,1
0,0,2,0,0,0,0
0,1,0,0,0,0,0
1,6,0,1,0,0,1
10,7,6,1,1,1,1
1701,2609,1554,1,1,1,1
0,1,0,0,0,0,0
12,76,61,1,1,1,1
0,11,0,0,0,0,0
72,76,106,1,1,1,1
0,0,2,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
1,2,2,1,1,1,1
2,0,19,0,0,1,1
1,4,3,1,1,1,1
0,6,0,0,0,0,0
2,17,0,1,0,0,1
26,26,0,1,0,0,1
2,2,0,1,0,0,1
0,19,0,0,0,0,0
0,7,0,0,0,0,0
2,2,0,1,0,0,1
2,4,0,1,0,0,1
0,1,0,0,0,0,0
60,116,280,1,1,1,1
0,2,0,0,0,0,0
4,5,2,1,1,1,1
0,14,16,0,1,0,1
1,7,2,1,1,1,1
696,1312,353,1,1,1,1
0,14,2,0,1,0,1
9,4,5,1,1,1,1
0,4,2,0,1,0,1
0,18,0,0,0,0,0
154,133,91,1,1,1,1
0,15,18,0,1,0,1
0,7,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
26,287,80,1,1,1,1
1,7,0,1,0,0,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,4,0,0,0,0,0
0,1,0,0,0,0,0
0,1,3,0,1,0,1
4,115,48,1,1,1,1
0,5,0,0,0,0,0
79,108,14,1,1,1,1
10,83,16,1,1,1,1
131,259,43,1,1,1,1
0,5,0,0,0,0,0
0,9,0,0,0,0,0
2,2,0,1,0,0,1
3,19,11,1,1,1,1
21,53,10,1,1,1,1
7,60,5,1,1,1,1
0,0,4,0,0,0,0
0,9,22,0,1,0,1
0,2,0,0,0,0,0
5,63,50,1,1,1,1
0,8,0,0,0,0,0
0,14,0,0,0,0,0
3,1,3,1,1,1,1
0,5,0,0,0,0,0
21,49,83,1,1,1,1
9,15,1,1,1,1,1
0,2,0,0,0,0,0
1,11,18,1,1,1,1
21,1,13,1,1,1,1
54,26,2,1,1,1,1
0,10,16,0,1,0,1
7,3,4,1,1,1,1
2,37,5,1,1,1,1
1,0,0,0,0,0,0
0,2,0,0,0,0,0
0,0,1,0,0,0,0
67,979,1444,1,1,1,1
0,2,0,0,0,0,0
124,255,24,1,1,1,1
0,3,0,0,0,0,0
0,39,0,0,0,0,0
0,40,5,0,1,0,1
0,2,0,0,0,0,0
2,20,0,1,0,0,1
0,1,0,0,0,0,0
0,23,0,0,0,0,0
1,3,1,1,1,1,1
10,48,0,1,0,0,1
0,7,5,0,1,0,1
0,1,0,0,0,0,0
227,363,117,1,1,1,1
6,1,4,1,1,1,1
391,673,209,1,1,1,1
0,5,0,0,0,0,0
34,72,0,1,0,0,1
2,2,0,1,0,0,1
0,4,0,0,0,0,0
451,684,401,1,1,1,1
0,96,12,0,1,0,1
4,74,2,1,1,1,1
11,52,40,1,1,1,1
63,261,47,1,1,1,1
26,25,22,1,1,1,1
0,20,0,0,0,0,0
0,2,0,0,0,0,0
95,286,1763,1,1,1,1
4,33,16,1,1,1,1
1,26,0,1,0,0,1
0,16,1,0,1,0,1
0,19,5,0,1,0,1
3,25,6,1,1,1,1
