"Organization","DynCount","FuncCount","DecCount"
ghostwords,"1","16","29"
ghrcdaac,"1","1","1"
giacbrd,"2","13","2"
giacomov,"13","125","211"
giampaolo,"53","32","40"
gicsi,"3","6","1"
gieseke,"11","24","1"
gift-surg,"1","17","3"
gigamonkey,"1","8","19"
GiladAmar,"8","18","0"
gilch,"3","11","27"
gileno,"1","24","6"
gilesknap,"7","3","65"
gilestrolab,"5","61","40"
GillesArcas,"5","6","0"
gilt,"1","21","28"
gimli-org,"21","91","9"
Gimpneek,"4","12","36"
ging,"484","480","316"
ginkgobioworks,"28","136","52"
ginoledesma,"24","17","29"
girasquid,"3","1","0"
Girbons,"4","2","12"
girder,"67","178","83"
girishramnani,"1","32","3"
giruenf,"6","25","15"
gis4dis,"27","39","7"
GISAElkartea,"16","30","22"
gisce,"1","9","2"
gisinc,"2","5","17"
gislab-npo,"7","14","14"
gisodal,"4","16","0"
Giswater,"8","12","0"
git-cola,"20","111","46"
git2samus,"12","9","0"
gitcoinco,"23","55","64"
gitenberg-dev,"3","24","20"
GitMarkTeam,"3","9","2"
gitpython-developers,"2","14","9"
gitql,"4","17","12"
gitsimon,"2","31","15"
GiulioRossetti,"2","130","12"
giuse88,"3","10","0"
gjbex,"3","145","158"
gjcarneiro,"17","30","2"
GjjvdBurg,"12","96","20"
Gjum,"25","18","0"
gklyne,"6","71","70"
gkno,"10","148","25"
gkovacs,"1","7","8"
gkudos,"2","1","0"
gkunter,"71","196","120"
gkvoelkl,"1","4","0"
gl-sergei,"1","2","0"
glamp,"2","17","0"
glandium,"11","41","56"
glaretechnologies,"38","69","27"
glasslion,"4","2","8"
glathoud,"1","8","0"
glaudsonml,"19","25","20"
glebihan,"21","22","0"
glemmaPaul,"1","1","0"
glennyonemitsu,"27","35","10"
glenrobertson,"9","4","0"
GliderGeek,"1","2","0"
glidernet,"3","28","7"
glitchassassin,"4","3","9"
glm-tools,"5","12","1"
globaleaks,"5","5","2"
globality-corp,"53","134","164"
globaltoken,"3","73","3"
globocom,"57","176","405"
globus,"4","40","89"
GLolol,"13","19","9"
glomex,"3","51","39"
Gloorf,"3","3","3"
glormph,"4","243","0"
glorotxa,"9","5","0"
glotaran,"102","145","52"
glouppe,"1","81","16"
glovguy,"2","15","0"
glrs,"4","7","0"
gltn,"184","191","181"
glue-viz,"70","147","314"
gluster,"3","19","0"
Glutanimate,"2","13","0"
GluuFederation,"1","3","2"
glycerine,"12","6","9"
Glympse,"4","3","18"
glyph,"9","14","2"
gmaze,"1","1","0"
gmischler,"22","5","0"
gmission,"1","10","28"
GMOD,"1","8","0"
gmr,"76","361","157"
gnemoug,"3","10","1"
gngdb,"1","8","1"
gnmerritt,"3","17","8"
gnocchixyz,"22","129","77"
GNOME,"201","825","495"
gnome-keysign,"8","59","38"
Gnomescroll,"165","84","131"
gnomikos,"1","10","0"
gnosis,"1","6","3"
gnowgi,"53","77","25"
gnrfan,"3","2","3"
GNS3,"45","117","238"
gnss-sdr,"4","5","0"
gnu-sandhi,"11","156","8"
gnud,"4","3","0"
gnumdk,"7","14","75"
gnuradio,"97","661","127"
GNUtn,"1","37","8"
gnychis,"54","159","8"
Go-In,"1","9","1"
go1dshtein,"2","7","11"
go2net,"4","22","23"
goavki,"2","101","8"
goblinbr,"4","5","0"
GoC-Spending,"3","21","16"
godaddy,"104","85","28"
goddino,"1","10","4"
godfather1103,"35","73","45"
goerz,"4","15","8"
gogetdata,"1","29","0"
gogoair,"2","11","0"
goinnn,"5","3","1"
gojomo,"6","161","26"
gokudomatic,"4","34","12"
golang,"4","2","3"
goldeneye-source,"229","261","104"
goldhand,"3","1","1"
goldsborough,"25","93","22"
goldsmith,"1","3","2"
golemfactory,"129","414","588"
golismero,"105","360","300"
golubaca,"1","1","0"
goncalopp,"19","55","38"
gongzhitaao,"30","18","3"
gonicus,"109","147","109"
gonz,"14","7","0"
goodfeli,"17","31","2"
goodmase,"15","3","0"
google,"1376","7022","2660"
google-coral,"1","24","1"
google-research,"82","1892","364"
googleads,"27","86","1159"
googleapis,"112","455","1587"
googlecartographer,"4","10","0"
GoogleChrome,"30","184","272"
GoogleCloudPlatform,"349","2252","842"
googlecloudrobotics,"2","4","1"
googlecolab,"22","43","15"
googlecreativelab,"1","13","0"
googledatalab,"8","194","347"
GoogleDeveloperExperts,"6","9","3"
googlefonts,"99","301","86"
googlegenomics,"4","79","6"
googlei18n,"172","260","43"
googlemaps,"4","18","3"
goose3,"21","11","90"
gophish,"43","8","16"
gopro,"8","25","8"
gopythongo,"6","18","97"
gorakhargosh,"9","70","24"
GordonMcGregor,"5","2","0"
goshippo,"6","9","2"
Gota7,"3","2","0"
gotlium,"10","10","35"
gotropo,"1","26","0"
goulu,"8","101","31"
gouthambs,"6","34","87"
GovReady,"18","16","12"
gpailler,"1","17","6"
gpassero,"1","29","1"
gpchelkin,"1","1","0"
GPflow,"42","210","147"
gpg,"24","18","6"
gpgmailencrypt,"7","3","72"
gpichot,"6","3","4"
gplepage,"8","18","1"
gpocentek,"9","7","10"
gpodder,"107","292","253"
gpoulter,"4","36","5"
Gprime5,"1","5","0"
gprMax,"1","11","2"
gpuopenanalytics,"2","6","1"
gqmelo,"2","9","0"
graalvm,"3","29","34"
gracenote,"3","17","13"
grahamc,"1","9","0"
GrahamDumpleton,"74","4","123"
grahame,"1","38","26"
grahamgilbert,"1","1","12"
grahamking,"2","1","0"
graik,"11","78","23"
grammarly,"17","20","48"
grammarware,"3","41","5"
grampajoe,"1","2","2"
gramps-project,"115","404","114"
Granary,"7","9","2"
grangier,"16","2","14"
grani,"13","142","1"
grantcoin,"3","61","0"
grantma,"12","26","11"
grantmcconnaughey,"23","9","17"
grap,"3","1","24"
grapesmoker,"14","9","46"
graphite-project,"39","258","84"
graphql-python,"85","342","210"
grappa-py,"53","20","35"
gratefulfrog,"31","145","0"
gratipay,"35","133","53"
graveljp,"7","14","2"
grawity,"10","86","17"
graydon,"2","20","0"
GraylinKim,"103","45","29"
GrayMissing,"1","1","1"
great-expectations,"10","52","83"
GreatFruitOmsk,"12","16","0"
greatscottgadgets,"2","4","5"
greedo,"2","4","9"
greenbender,"1","5","0"
greenheartgames,"1","1","0"
GreenleafLab,"1","7","7"
greenmoss,"4","5","29"
greenpau,"5","1","2"
greenstone,"16","1","3"
greentfrapp,"2","2","0"
GregDMeyer,"10","22","28"
GregHilmes,"2","6","3"
gregmalcolm,"7","49","33"
gregmedlock,"2","30","0"
gregmuellegger,"65","41","31"
gregnavis,"3","4","8"
gregoil,"33","59","75"
Gregor-Mendel-Institute,"2","10","3"
GregorCH,"14","34","14"
gregversteeg,"2","32","0"
grey0ne,"14","4","14"
Greymerk,"2","4","30"
greyside,"18","21","19"
greytip,"2","25","0"
GRGSIBERIA,"4","22","5"
gri-is,"12","33","0"
gridcf,"11","10","0"
griddynamics,"6","4","2"
GridProtectionAlliance,"5","46","2"
gridsim,"6","23","14"
gridsync,"4","179","82"
griegler,"2","5","0"
Griesbacher,"4","18","24"
grigorisg9gr,"1","9","1"
grigoryvp,"1","2","0"
grimoirelab,"9","268","361"
grimpy,"4","1","0"
gristlabs,"17","35","5"
Grk0,"7","48","9"
grnet,"191","365","189"
groboclown,"7","1","11"
grocsvs,"1","23","16"
GrognardsFromHell,"2","2","0"
grokkers,"2","17","6"
gromacs,"4","23","24"
groner,"2","3","2"
GrossfieldLab,"3","2","0"
grosskur,"2","4","0"
groutr,"3","35","17"
groveco,"3","37","16"
grow,"13","68","204"
grpc,"11","203","9"
grst,"6","36","8"
Grumbel,"1","31","0"
GrumpyNounours,"4","1","0"
grundic,"7","26","53"
Grungnie,"12","1","8"
Grunny,"3","11","4"
GrupoAndradeMartins,"2","1","0"
grycap,"39","53","54"
gsastry,"1","31","1"
gsathya,"9","8","2"
gscarella,"12","24","0"
gsi-upm,"20","25","18"
gsig,"5","76","1"
gsmke,"13","5","2"
gsobczyk,"100","80","3"
gspanos,"1","1","2"
GStreamer,"31","49","8"
gsuitedevs,"2","19","14"
gtalarico,"13","21","7"
gtaylor,"27","10","12"
GTmac,"2","14","0"
gtoonstra,"1","38","0"
gtracy,"3","19","2"
gtsystem,"1","11","1"
gu-yan,"1","3","0"
guaix-ucm,"12","86","38"
Guake,"17","15","8"
guardian,"4","72","154"
guardicore,"19","112","301"
GUG11,"2","8","0"
guglielmino,"2","10","5"
GuidoSchmidt,"11","10","9"
guildai,"27","212","131"
guilhermechapiewski,"12","12","25"
guillemborrell,"9","21","12"
guillermooo,"4","27","72"
guillochon,"6","76","0"
guitarmanusa,"7","7","0"
guker,"3","26","0"
GuLinux,"1","12","24"
gulopine,"52","41","23"
gumblex,"7","34","6"
Gumnos,"1","23","0"
gunan,"141","968","291"
gundalow,"491","333","309"
GunGame-Dev-Team,"14","31","47"
gunicorn,"42","27","3"
gunnery,"1","7","29"
gunthercox,"27","36","10"
guoguo12,"1","3","9"
guohongze,"2","8","41"
guoku,"6","1","8"
guoxu3,"11","2","6"
guoxuesong,"8","19","0"
GUR9000,"11","39","2"
gurnec,"10","11","1"
gusdan,"5","4","6"
gusevfe,"8","101","31"
gusibi,"15","14","24"
gusmaogabriels,"1","111","0"
gustfrontar,"1","1","0"
gutomaia,"4","18","1"
Guts,"4","38","0"
guybedo,"6","41","3"
guyemerson,"3","96","1"
guyingbo,"29","91","33"
guykisel,"3","6","1"
guyru,"3","1","0"
guyskk,"5","6","2"
guyzmo,"8","39","16"
gvalkov,"1","34","11"
gVallverdu,"32","432","286"
gvanrossum,"13","57","11"
gvlproject,"19","73","89"
gvx,"1","47","2"
gwax,"1","75","3"
gwforg,"1","4","0"
gwpy,"80","155","127"
gwu-libraries,"10","24","33"
gyllstromk,"8","3","0"
gynvael,"4","5","0"
gyoto,"1","8","0"
GyroscopeHQ,"3","2","0"
H-uru,"72","50","83"
h0x91b,"4","4","2"
h12345jack,"1","1","0"
h1kari,"2","2","3"
h2non,"29","146","72"
h2o,"2","5","0"
h2oai,"70","565","418"
h3,"22","4","1"
h3llrais3r,"320","329","294"
h4ck3rm1k3,"2","2","0"
h4wldev,"6","2","0"
haavee,"2","1","1"
habanero-rice,"1","32","12"
habitissimo,"2","13","52"
habnabit,"4","9","0"
hack4code,"8","35","17"
hack4impact,"55","120","439"
hack4sec,"6","7","0"
hackerspace,"10","14","19"
hackerspace-silesia,"1","16","11"
HackFSU,"6","19","27"
hacklab-fi,"5","12","6"
hacklabr,"13","14","19"
hackshel,"2","3","0"
hackupc,"58","16","15"
hacpai,"1","6","0"
haddocking,"1","230","41"
hadley,"4","26","0"
hadmack,"1","4","0"
hadronproject,"23","16","8"
haeusser,"1","3","0"
hagberg,"1","3","0"
haggi,"8","1","0"
haihala,"2","28","41"
haikuginger,"11","17","15"
hail-is,"14","328","173"
haiwen,"1","4","3"
hajuuk,"3","16","2"
hakanardo,"8","10","3"
hakancelik96,"1","6","27"
hako,"4","1","4"
hakobe,"2","9","13"
hakobera,"4","4","10"
hakril,"68","135","159"
hakuna-m,"7","1","0"
halbrd,"5","29","5"
halcy,"1","45","2"
halilkaya,"1","3","4"
halilozercan,"6","9","34"
HaliteChallenge,"4","33","33"
hall-lab,"1","50","22"
hallazzang,"1","2","2"
hamidnazari,"1","1","1"
hamish2014,"123","81","4"
hammerhead226,"3","2","14"
hammerlab,"43","383","154"
hamogu,"8","6","7"
Hamuko,"8","24","44"
hamx0r,"5","32","90"
handcraftsman,"2","167","21"
hande-qmc,"1","31","0"
hangzhaomit,"1","36","3"
hannes-brt,"6","30","35"
hannorein,"16","20","0"
hansonrobotics,"3","3","20"
hansroh,"98","99","51"
hanya,"21","12","1"
haochi,"1","5","2"
haozhangphd,"20","103","0"
happy5214,"1","4","5"
Happyholic1203,"2","1","1"
happyleavesaoc,"4","37","63"
happypandax,"4","2","0"
happz,"52","84","49"
harag-on-steam,"5","25","1"
hardbyte,"34","33","83"
HardCorePawn,"2","10","0"
Hardtack,"6","1","0"
haribharadwaj,"15","10","17"
harlanhaskins,"5","34","42"
harlowja,"3","22","8"
Harmon758,"20","57","6"
harmslab,"38","256","170"
HaroldMills,"10","145","158"
haroldo-ok,"4","24","0"
harrah,"2","1","0"
harrison-caudill,"6","10","0"
HarrisonHDU,"1","2","0"
harryliu,"4","12","5"
harryparkdotio,"2","4","2"
harrystech,"2","58","20"
harsha2010,"2","13","16"
harshavardhana,"2","3","0"
Harut,"2","8","8"
Harvard-ATG,"7","1","6"
harvard-vpal,"17","11","37"
harveybia,"8","18","3"
HarveyHunt,"2","6","1"
harveyormston,"1","26","2"
harvitronix,"1","12","5"
has2k1,"41","160","228"
hasadna,"7","195","23"
hasegaw,"18","12","10"
hasgeek,"52","187","139"
hashbang,"1","1","0"
hashdd,"4","9","5"
HashGrowth,"1","4","0"
hashkat,"5","3","5"
hassaanm,"12","115","49"
hastexo,"1","1","2"
HatBoy,"1","4","0"
hatnote,"9","21","12"
haukurk,"1","1","10"
havardgulldahl,"2","33","0"
hawk31,"1","16","1"
hawkowl,"3","6","0"
hawkular,"4","6","9"
haxsaw,"6","18","2"
hayatoy,"1","1","4"
hayd,"4","50","39"
haypo,"47","97","40"
haystack,"14","15","18"
hazelcast,"10","77","78"
hazelnusse,"8","25","0"
HazyResearch,"32","510","33"
hballard,"4","8","1"
hbasria,"1","1","1"
HBClab,"4","16","0"
HBEE,"3","1","0"
HBehrens,"1","11","0"
hbgit,"6","8","2"
hbhzwj,"254","264","68"
hbldh,"10","154","86"
HBPNeurorobotics,"23","87","67"
hbprotoss,"1","9","0"
hbtech-ai,"6","49","2"
hbuschme,"4","23","0"
hcarvalhoalves,"20","43","26"
hchasestevens,"1","3","2"
hchauvet,"8","6","1"
hcmlab,"14","6","0"
hcpl,"2","1","0"
hcrlab,"14","39","13"
HCsoft-RD,"25","7","32"
hddm-devs,"3","27","3"
HDE,"2","3","1"
hdeeken,"2","37","0"
hdima,"5","12","22"
hds-lab,"9","14","12"
headforwards,"2","2","2"
healerkx,"1","29","25"
healpy,"2","18","0"
HealthCatalystSLC,"2","10","17"
healthchecks,"7","3","49"
hearsaycorp,"8","7","10"
HearthSim,"4","16","32"
Hearthstonepp,"1","2","0"
HeartUnchange,"1","3","1"
heathsc,"3","8","0"
hecrj,"1","7","1"
heigeo,"9","27","21"
heikoheiko,"6","15","18"
HeinleinSupport,"7","6","6"
heiskr,"1","115","52"
hejunqing,"8","3","2"
heldergg,"32","78","36"
helena-project,"16","16","37"
helfertool,"25","15","172"
helgee,"3","14","29"
HelioGuilherme66,"8","19","38"
helium,"22","51","67"
helixyte,"58","61","155"
hellerve,"6","74","33"
hellock,"4","14","27"
hellohaptik,"1","36","38"
HelloLily,"49","166","104"
helloqiu,"1","2","0"
Hellowlol,"20","59","19"
HelloZeroNet,"19","183","5"
hellp,"1","6","2"
hellysmile,"4","5","7"
Hemisphere-Project,"3","78","1"
hendrix,"15","26","8"
heni,"32","27","17"
henjo,"22","60","35"
henkaku,"3","6","0"
henkelis,"19","70","4"
henla464,"2","4","217"
henniggroup,"6","67","7"
henriquebastos,"7","7","11"
henriquemiranda,"2","62","2"
henrist,"1","32","5"
HenriWahl,"3","7","4"
henry232323,"10","32","8"
HenryHu,"7","9","116"
henryk,"15","7","0"
henrymzhao,"7","6","0"
henryroe,"1","7","0"
henrysher,"21","94","20"
henrysky,"4","8","3"
henu,"3","11","0"
henzk,"40","10","15"
HEP-DL,"7","6","8"
HEPData,"3","37","25"
heph,"1","4","7"
heprom,"6","10","1"
HERA-Team,"44","40","9"
herlo,"8","13","26"
heroku,"26","47","80"
hes19073,"12","48","31"
HesselTjeerdsma,"47","199","42"
hetmankp,"4","12","3"
heuer,"4","75","0"
HewlettPackard,"15","34","87"
hexchat,"1","4","1"
hexhex,"2","55","0"
HexHive,"3","52","21"
hexo-,"15","7","0"
hexparrot,"1","4","13"
heyglen,"14","44","78"
heyitswither,"2","14","1"
heynemann,"5","69","27"
heyrict,"2","5","2"
heywbj,"3","3","3"
hezhao,"2","1","2"
hfaran,"26","75","28"
hforge,"31","94","99"
hfp,"90","342","142"
hfst,"11","12","0"
hftools,"29","118","32"
hgamboa,"3","10","0"
hgascon,"16","101","2"
hgomersall,"15","11","29"
hgrecco,"14","32","22"
HHammond,"1","25","7"
hhatto,"10","8","16"
hhsecond,"5","25","0"
hhstore,"13","181","22"
hhuangwx,"1","2","0"
hhucn,"5","40","13"
hhursev,"1","68","31"
hhuuggoo,"2","6","0"
hickford,"5","5","2"
HiddenData,"1","1","3"
hideaki-t,"9","22","0"
highweb-project,"50","610","490"
higumachan,"3","93","4"
hiliev,"2","13","29"
hill-a,"17","133","28"
hilljb,"1","1","0"
Himura2la,"3","22","4"
HIPERFIT,"1","1","0"
Hipo,"2","3","4"
hippyvm,"19","39","2"
HIPS,"7","725","75"
hiroaki-yamamoto,"33","78","31"
hirofumi0810,"7","98","49"
hirokiky,"9","17","2"
hirolovesbeer,"1","3","0"
Hironsan,"4","26","15"
HiSPARC,"7","42","3"
histogrammar,"27","31","37"
Hitachi-Data-Systems,"102","134","547"
hivdb,"1","14","1"
Hiverize,"5","5","4"
hivesolutions,"108","252","158"
Hixon10,"2","1","1"
hjalti,"4","10","1"
hjweide,"2","7","0"
hkbakke,"1","1","0"
hkkwok,"5","27","25"
hkraal,"6","1","2"
hktonylee,"1","11","0"
HKUST-SING,"15","111","119"
HKV-products-services,"13","7","4"
hkwi,"2","9","0"
hl037,"1","24","6"
hlin117,"92","146","26"
hlixed,"5","1","0"
hlt-bme-hu,"2","7","0"
hmarr,"27","27","23"
hmeine,"6","5","8"
hmgaudecker,"179","68","44"
hmhrex,"2","8","1"
hmml,"2","1","0"
hmmlearn,"1","5","0"
hmrc,"1","19","30"
hoburg,"80","68","13"
hodgesmr,"1","3","2"
hoehermann,"2","4","2"
hoelsner,"3","33","27"
hoffmabc,"2","27","19"
hoffmann,"3","4","1"
hofmannedv,"2","4","0"
hoglet67,"9","31","0"
holdenk,"7","227","59"
HoldYourBreath,"3","11","7"
holgerd77,"17","7","9"
holiman,"12","82","37"
holinnn,"3","11","0"
hollabaq86,"54","91","64"
hollance,"1","24","0"
holli-holzer,"20","19","232"
holmars,"1","2","10"
HolmesProcessing,"20","21","2"
holtgrewe,"4","5","0"
home-assistant,"305","1493","7502"
homebru,"7","7","0"
homeworkprod,"15","256","236"
homingbot,"4","1","0"
homologus,"30","15","0"
honeybadger-io,"15","10","4"
honeynet,"10","12","5"
HongxuChen,"28","20","15"
hongzhouye,"2","105","74"
honmaple,"70","90","122"
honnibal,"8","382","31"
honza,"2","2","1"
honzajavorek,"8","12","4"
HonzaKral,"12","9","9"
Honzin,"8","5","101"
hooram,"5","70","10"
hootnot,"46","11","32"
hoover,"2","52","10"
hopandfork,"3","1","0"
HopeFOAM,"343","308","50"
hopkira,"10","1","0"
hopshadoop,"3","7","0"
horazont,"25","403","161"
horejsek,"28","17","13"
Hornwitser,"5","17","15"
hortonworks,"389","603","115"
HorvathLab,"2","6","5"
hosford42,"2","32","15"
hotdoc,"9","26","34"
hotosm,"7","29","64"
hotzenklotz,"1","8","12"
houndci,"1","2","2"
houqp,"6","8","3"
HouraiTeahouse,"14","12","14"
housecanary,"1","8","11"
houssine78,"12","86","2"
hovel,"60","11","2"
HowDoesExcelWork,"1","1","0"
hoxmark,"11","103","0"
hozn,"14","27","6"
HPAC,"29","118","15"
hpatches,"15","17","0"
HPCGISLab,"9","5","113"
hpcugent,"31","276","70"
HPE-AppliedSecurityResearch,"6","15","1"
hpe-storage,"10","20","10"
HPENetworking,"13","24","11"
hpfem,"56","87","20"
HPI-SWA-Lab,"22","43","24"
hpi-xnor,"5","44","3"
hpleva,"14","5","2"
hplgit,"1","2","0"
Hrabal,"7","13","1"
hrbonz,"2","3","0"
hronecviktor,"3","5","1"
hrosenhorn,"2","2","11"
hsab,"21","15","20"
hsharrison,"4","102","21"
hsinhuang,"1","21","0"
hsnlab,"25","63","57"
hsnr-gamera,"15","42","0"
hsoft,"118","364","274"
hsolbrig,"2","52","43"
hspandher,"4","2","6"
HSRNetwork,"6","7","6"
htcondor,"3","27","19"
hthiery,"2","1","1"
html5lib,"1","5","0"
HTTP-APIs,"8","22","14"
Huawei,"25","43","37"
HuaweiSwitch,"288","556","175"
hubo1016,"103","179","48"
HubSpot,"22","26","67"
hudl,"7","110","154"
hudora,"38","27","2"
huffpostdata,"68","35","104"
hugegreenbug,"3","67","29"
hugeinc,"20","58","33"
hughperkins,"5","45","10"
hughsie,"3","6","0"
hugobessa,"81","41","11"
hugollm,"1","2","0"
hugomatic,"1","2","0"
hugsy,"20","13","24"
HuimingCheng,"4","8","9"
Huitzilo,"1","4","2"
hulu,"6","30","58"
hulygun,"5","1","3"
HumanBrainProject,"2","12","1"
HumanCompatibleAI,"5","34","68"
HumanDynamics,"5","29","4"
HumanExposure,"24","51","69"
humenda,"4","15","0"
humitos,"1","5","0"
Hummer12007,"6","55","41"
HunanTV,"4","44","37"
hundredeir,"1","1","3"
HurricaneLabs,"20","36","20"
huseyinyilmaz,"6","1","0"
hustcc,"1","5","0"
hustlzp,"2","3","3"
Huulivoide,"3","1","0"
huwenboshi,"2","6","0"
huwwp,"1","5","0"
hvandenb,"6","22","35"
hvasbath,"1","25","6"
hwangjt,"9","21","0"
hww712,"13","3","0"
HXLStandard,"11","30","21"
hxxft,"3","45","8"
hyc,"1","53","0"
hychen,"8","1","3"
hycis,"8","27","39"
hyde,"130","40","75"
hydra-dbg,"2","4","11"
HydraChain,"4","23","9"
hydralabs,"74","49","6"
hydraplatform,"4","32","0"
hydrogen18,"1","15","2"
hydroshare,"42","139","120"
Hydrospheredata,"6","7","23"
hydrosquall,"3","4","0"
hylang,"29","38","24"
hynek,"3","48","57"
hynnet,"51","72","7"
hyperboria,"1","4","0"
hyperion-rt,"47","30","88"
hyperkitty,"17","35","10"
hyperledger-archives,"1","2","0"
hyperopt,"1","2","0"
hyperspy,"92","198","147"
Hyphen-ated,"4","4","16"
HyShai,"1","55","19"
hyunoklee,"1","5","2"
hzdg,"31","16","8"
hzheng,"4","6","2"
I-sektionen,"5","16","30"
i2y,"11","20","5"
i32ropie,"1","19","0"
i3visio,"7","15","12"
iagcl,"2","35","49"
iago-lito,"6","12","8"
iago1460,"8","30","18"
iambus,"1","11","0"
iamgreaser,"1","8","0"
iamteem,"1","6","3"
iamtrask,"10","124","36"
ian-james,"3","7","0"
ianblenke,"48","108","102"
iancmcc,"24","20","29"
iancze,"6","71","17"
iandees,"21","1002","7"
ianhalpern,"8","3","3"
iankm,"1","6","1"
ianlini,"9","17","6"
ianmiell,"2","5","2"
ianunruh,"8","10","24"
iarroyof,"3","99","1"
IATI,"1","22","5"
ibab,"9","41","11"
ibaidev,"2","3","0"
ibarbech,"18","27","0"
ibell,"3","26","0"
ibest,"1","6","1"
ibestvina,"2","14","5"
ibex-team,"3","3","10"
ibhubs,"2","56","42"
ibid,"29","54","19"
ibis-inria,"3","25","0"
ibis-project,"90","656","140"
iBluemind,"58","4","18"
ibm-cds-labs,"50","157","78"
ibm-research-ireland,"4","13","50"
IBM-Security,"4","18","7"
ibm-security-intelligence,"3","5","0"
ibmjstart,"8","3","2"
ibmsoe,"31","174","231"
IBMStreams,"42","294","49"
IBT-FMI,"3","117","0"
ic-labs,"81","81","78"
icamgo,"3","3","13"
icbicket,"11","4","3"
IceCTF,"3","66","11"
icgood,"6","65","592"
ichbestimmtnicht,"1","17","2"
ickc,"1","18","0"
icometrix,"5","3","0"
icook,"1","1","0"
icoxfog417,"6","131","77"
icse18-FAST,"4","16","0"
ICTU,"1","75","14"
idaholab,"57","128","53"
idalin,"2","1","2"
idan,"18","19","17"
idank,"5","27","5"
ideal,"13","16","3"
IDEALLab,"1","10","0"
ideascf,"1","2","1"
ideascube,"35","53","66"
iDigBio,"14","87","37"
idimitrakopoulos,"2","4","0"
idl3r,"1","1","60"
idlesign,"111","167","259"
idmit,"5","1","0"
ids1024,"1","13","5"
IDSIA,"20","92","74"
idumpling,"2","2","3"
IECS,"11","4","2"
IEEERobotics,"3","6","10"
ieeg-portal,"1","6","12"
ielab,"10","3","0"
IEMLdev,"7","168","44"
ierror,"12","10","2"
IfcOpenShell,"7","9","3"
ifduyue,"1","1","1"
ifkite,"8","6","2"
Ifsttar,"1","7","0"
ifxit,"2","4","0"
igabr,"8","14","0"
igalarzab,"3","3","22"
igemsoftware2016,"22","18","8"
igemsoftware2017,"55","101","57"
IGITUGraz,"1","86","15"
igmhub,"8","42","10"
ignatenkobrain,"4","9","12"
IgneelDxD,"13","20","0"
IgniparousTempest,"7","12","21"
igniteflow,"3","3","0"
Ignoramuss,"6","5","0"
igorcoding,"6","10","20"
igordejanovic,"45","166","64"
igraph,"12","107","19"
iHamsterball,"1","38","1"
ihciah,"2","6","6"
IHEC,"1","25","34"
ihiji,"7","9","2"
ihmeuw,"14","106","17"
ihodev,"4","15","4"
ihucos,"6","10","7"
ihydrogen,"18","1","0"
iiilx,"3","3","8"
iij,"4","1","3"
iitis,"4","2","0"
ikalnytskyi,"2","163","3"
ikasamah,"1","6","3"
ikcam,"18","17","31"
IkeC,"3","13","0"
iKevinY,"1","6","12"
ikhlestov,"2","1","15"
ikostrikov,"7","27","5"
ikotler,"9","17","0"
ikreymer,"13","109","136"
iksaif,"12","82","93"
ikus060,"27","67","42"
Ikusaba-san,"33","108","85"
ikvk,"2","16","22"
iLambda,"13","19","105"
ilayn,"2","3","1"
ilblackdragon,"40","15","11"
